episode,total_reward
101,-9.890564747477622
102,-23.13413576419717
103,-26.24974677651136
104,-32.22961322508623
105,-24.337172720728063
106,4.8282258235403175
107,-1331.2748281787476
108,-22.649816309094867
109,-22.49613640783901
110,3.4977697247157495
111,-119.09120970879707
112,-13.27448102631082
113,-18.52105771589103
114,2.7819228357691204
115,-19.185715933107232
116,-26.495086314962087
117,-19.184408798004945
118,-8.166742674985123
119,-24.76152081167347
120,4.0167354939239
121,-20.95325078140007
122,-6.854724329737127
123,-7.806424451166841
124,-260.70618932408547
125,-20.54269169866824
126,-22.908188982778874
127,-19.97308530834805
128,6.3752411833608456
129,-3.970363460976788
130,-21.751896197628717
131,-19.151866762190913
132,-24.758623270437397
133,3.8391753672595605
134,-23.03235538584542
135,-1.4069723931846525
136,-4.894051805234827
137,-25.47981936951883
138,4.3491417101791985
139,-12.723484366132041
140,-8.199914481256126
141,-24.045780429839873
142,-26.99890508197737
143,-1620.0146459049088
144,-0.5737410559706486
145,-73.3972609317568
146,-110.63334800584687
147,-24.33405852903318
148,-27.52738104546694
149,-19.25179237989621
150,-7.404474608250119
151,-26.915812607330423
152,-7.419234413485203
153,-21.381249914092184
154,-19.163733704893446
155,-21.075752127942195
156,-1.9934737530524487
157,-19.9231501211512
158,-25.332736893948343
159,-19.99971685854588
160,-10.797895425115208
161,-22.467445007201434
162,-19.441973868188917
163,-10.261465561326087
164,-23.060000000000265
165,-22.330093643560495
166,-11.040287398307687
167,-19.715167319415414
168,-7.632351734598533
169,-26.60335187792289
170,-25.041001105828194
171,6.9939619811371205
172,-31.090105036784465
173,5.6102241327187645
174,-26.810616352066795
175,-8.04607974266095
176,-7.387357207071037
177,-25.312081283990963
178,-23.035898021719987
179,-24.008181386042992
180,-20.60630144359668
181,-19.5608028654744
182,2.903715022087522
183,-27.738542255219606
184,-8.949999999999932
185,-12.343175598334756
186,-21.48039096299279
187,-19.744973532147267
188,-22.395336338688757
189,6.858583793168696
190,7.757367031252189
191,-203.90369519145722
192,-27.033347281261044
193,-19.20169791716946
194,-19.891839244186112
195,-12.12981943491042
196,-20.33874411909058
197,-19.135262527107912
198,-24.82887512891346
199,-2374.248803317206
200,-23.320038841841246
201,-24.096131776584862
202,-2923.504220268546
203,-19.16778271285807
204,-896.697126124849
205,-22.520073828921277
206,-20.85812627840967
207,-26.754041687888723
208,-24.421241549308654
209,-288.47488066563176
210,7.737924739383816
211,-19.13259166002379
212,-4.436938505429772
213,-22.187398807585822
214,-26.59044807678454
215,-19.262801853025604
216,-26.7639050202242
217,-19.51766445464135
218,-2691.0506584984514
219,-20.28835463214093
220,-1.843788139007584
221,-22.603156434519484
222,6.295111296414586
223,-19.95726072861999
224,-22.427182526201
225,-20.217912778050458
226,-8.949999999999932
227,-1158.24330396765
228,-23.35754788298577
229,-20.97045352648278
230,-26.0562335764403
231,-53.18566045316767
232,-19.908230203931357
233,-2556.690425201355
234,-23.060000000000265
235,-19.26116837200469
236,-21.372829636914446
237,-8.16173780159114
238,-26.249300169311446
239,-9.562430682494679
240,-1493.8375021217082
241,-23.060000000000265
242,-26.30448394980607
243,-22.999195854543274
244,-24.88940408267188
245,-19.994175440742705
246,-27.22391238862584
247,-23.060000000000265
248,-26.65479969990689
249,-22.534614004972255
250,-20.053999010910484
251,-8.949999999999932
252,7.32694876090078
253,-49.02300482292151
254,-8.474778105277643
255,-23.56386983470938
256,7.53954147388715
257,5.98936546755444
258,-442.3999447691782
259,-24.49067575200359
260,-20.97898152017463
261,-38.332671014556155
262,-19.164430647842213
263,-1680.557991634746
264,-2046.19079847471
265,-20.883987304442005
266,-7.428401680390479
267,-66.46751099530859
268,-27.82570154162149
269,-10.66323383120054
270,-25.42588417807672
271,-7.371027354220061
272,-21.40747609629422
273,-19.84446700320522
274,-19.515646928343017
275,-23.20586957722864
276,-21.063180488297473
277,-11.834202939489089
278,-22.650151992890272
279,-1653.1212513958742
280,-20.297438640913175
281,-38.122882312408585
282,-25.825083887165135
283,-8.022327024195103
284,-23.1652608408575
285,-23.060000000000265
286,-19.78871348032098
287,-19.314751480724265
288,-20.573581317730305
289,-21.686864625917483
290,-19.413478651740867
291,-7.733440582910276
292,7.697332050832824
293,-7.459857085495361
294,-9.830920531514256
295,-8.90632499971067
296,-655.3115891594867
297,-10.514889560429008
298,-21.60129666256951
299,-20.809346925435356
300,-7.624814601882822
301,-7.612311758178205
302,7.744141374140883
303,-20.10172594298444
304,-7.62741236117154
305,-11.730341867286612
306,-20.68670027108296
307,-26.26356502502081
308,4.5985798062402985
309,-21.392891990122145
310,-19.160130405216897
311,-19.614350588748106
312,-8.36327146958418
313,-286.4292280375107
314,-23.515692736178522
315,-8.949999999999932
316,-20.579507155249562
317,-7.7721181259267915
318,-19.677883370817884
319,-9.282928188442003
320,-23.060000000000265
321,-23.810737333918134
322,-25.221450211689344
323,-19.530208325252246
324,-11.937614306456123
325,-8.994365231685585
326,-24.175153416880526
327,-791.2901384667748
328,-24.339551436327753
329,-21.81586184847336
330,-878.876715778232
331,-11.610801410377352
332,-1851.4059226000472
333,-20.40993189991811
334,7.2972839800626454
335,-8.949999999999932
336,-19.200960161831432
337,-3.606596897171162
338,-21.5330614834503
339,-7.681277395655815
340,-24.303458067957216
341,-8.949999999999932
342,-26.167354094050914
343,-24.5211505002656
344,-25.10751705914126
345,-10.862936090242577
346,-29.37897284602419
347,-8.949999999999932
348,-20.325639900019066
349,-2566.190256972172
350,-9.563066446408296
351,-25.893313793933984
352,-25.66063162070632
353,-19.402583116333737
354,-27.09710544316679
355,-19.175456625656558
356,-7.4026766250526705
357,-10.454289760961714
358,-26.117584233216824
359,-21.179562924050767
360,-18.56479663522079
361,-21.417272227209388
362,-6.747515838417534
363,-21.18055047248421
364,-19.30214209695706
365,-19.20518377691002
366,-19.31171794616749
367,7.298407918394915
368,-19.341515604031272
369,-23.119119083573594
370,-23.535757496864868
371,-19.73393378982846
372,-20.75909510695502
373,-7.455768249006102
374,-20.00628749249162
375,-9.67916863944198
376,-19.206216819380934
377,-18.53235352668293
378,-12.32889972402971
379,-12.20422973262892
380,-9.033737014664872
381,-19.289376433936706
382,-9.880983748672847
383,-24.991468450490792
384,-9.343585803391619
385,-12.019952031625525
386,-24.8393208241381
387,-25.33552511954411
388,-2858.5106893050606
389,0.5559243700979355
390,-20.254337145030423
391,-19.829759578824685
392,-8.949999999999932
393,-3011.818279611322
394,-23.671806950869957
395,-25.65064572966014
396,-2263.6129849283857
397,-20.896430056820126
398,-23.069734342402192
399,-11.908291565690984
400,-24.11656428156202
401,-21.308028186380426
402,-21.73185286583279
403,-7.436555089712563
404,-19.168074839230073
405,-24.852633698197735
406,-2065.078267907773
407,-19.311914528413002
408,5.701365480282344
409,3.3624384057774703
410,-27.780202977666555
411,6.155182764920732
412,-26.233679345294632
413,-26.587338111224213
414,-19.154742951731908
415,-19.158159248359027
416,-751.8029246197428
417,-941.0839791846072
418,-20.55121957329172
419,-20.351300662487827
420,-19.51017957920354
421,-19.712617980632867
422,-11.923782570786397
423,-19.262655961622233
424,-0.1194227416629694
425,-11.476520914222082
426,-11.331014661823186
427,-890.0908255843574
428,-19.080518300892866
429,-3280.8043639760785
430,-20.270810880720404
431,-19.416423040173438
432,-10.448203531654269
433,-20.128389078133363
434,-2064.7052769151765
435,-22.017310266929627
436,-7.376292861575429
437,-55.88097254503903
438,-1839.442458213396
439,-21.538273742134006
440,-23.990425425848592
441,-25.10250872355371
442,-20.673429294455012
443,-20.968910588303643
444,-8.980325850367016
445,-20.22208272064828
446,-27.039253807111642
447,-20.114346511112796
448,-25.72947424708139
449,-19.16242200209128
450,-19.331399300005845
451,-20.2891728523695
452,-19.155411785115152
453,-19.324466268943702
454,-14.025817505107657
455,-22.8520793944614
456,-2062.8183460815567
457,-6.837099013743405
458,5.557982805595355
459,-639.2343759428095
460,6.471519382319788
461,-21.264654561731444
462,-8.28353731095303
463,-19.204298712633822
464,-41.62833670891543
465,-7.298957938285014
466,-22.970284925100636
467,-2922.5167221353804
468,7.774331449946823
469,-48.89735286594535
470,-8.577282105443487
471,-11.967950988233621
472,-8.623143398130747
473,-7.187854681371778
474,-23.777048468464308
475,-27.685402375033746
476,-2526.1288084943794
477,-22.271973230821693
478,-9.054563253709233
479,-21.974884627268274
480,-9.209881501720034
481,-23.010944839197514
482,-2821.2154710811838
483,-19.59197151489073
484,-26.49980750947499
485,-2192.968741433981
486,-19.142765724966896
487,-1580.2836044208093
488,-10.727078171256828
489,-653.6430245570311
490,-19.148454804980123
491,-7.7810631279533204
492,-44.29641069186799
493,-26.59004785934018
494,-7.770411064805064
495,-22.039139605978853
496,-21.018596195229076
497,6.075209865644657
498,-23.785662000825127
499,-7.4082873560203595
500,-25.93047170821484
501,-9.173160007706333
502,-20.48159585609061
503,-17.507154301612726
504,-20.35726736156534
505,-22.386688394359645
506,-8.69655707148182
507,-2002.4206279630682
508,-20.984744909899774
509,-2.3854937199677604
510,-19.319129044370182
511,-8.655236690508918
512,-10.820818552529943
513,-19.213795897671364
514,-24.130331106847443
515,-21.25648664996158
516,-20.61461724764152
517,-7.728451737626354
518,-9.443036800904892
519,3.0830407353682707
520,-19.5238046810173
521,-19.208542223372355
522,-8.362724683915776
523,-20.88321191148546
524,-7.755842652033802
525,-7.880391848377684
526,-32.441828865393504
527,-23.060000000000265
528,-21.88793713411277
529,-8.61968004280114
530,-27.092269494774733
531,-19.97738173512738
532,-19.44644728647651
533,-2783.1743978141285
534,-40.600926322177614
535,-27.89457821071332
536,-21.778338298431244
537,-23.27842168097952
538,-23.060000000000265
539,-3.227254545703323
540,4.131643595510977
541,-21.68596035985235
542,-1225.914381043183
543,-19.18095384478916
544,-19.1805722014363
545,-35.221923568797564
546,-24.87144825281206
547,-23.31029339933172
548,-7.367907978550189
549,-7.90767990584882
550,-1476.7514484440628
551,-7.388107168350746
552,-2475.6906551167544
553,-21.157268434911504
554,-21.03225615945316
555,-11.786510904474298
556,-7.614732179718466
557,-7.418741381325528
558,-8.912523939546904
559,-22.328190073520922
560,-8.949999999999932
561,-25.1857340603107
562,-18.86919149140329
563,-25.90282106464867
564,-22.846872413252186
565,-20.58444001820913
566,-1328.62524733986
567,-22.726903953314284
568,-19.15408680820104
569,-7.414000755144677
570,-8.940429444142488
571,-25.927753441708354
572,-19.686593907569968
573,-23.937525845796472
574,-20.108897993300694
575,4.820852765129563
576,-9.9606234224463
577,-19.165544947018567
578,-22.676134723304514
579,-8.964710104446812
580,-1936.923903967766
581,-24.477343759457845
582,-23.64242684038914
583,-9.575495126649596
584,-22.862211631303644
585,-9.672143004467863
586,-10.955264084110272
587,-22.989530852877877
588,-22.894339527994354
589,-23.060000000000265
590,-19.274678324655802
591,-1405.6936183882067
592,-20.552628205785055
593,-8.828200475357328
594,-20.443216411016245
595,-1643.26138256272
596,-20.718494538165082
597,-19.107620263962122
598,-19.4499737222005
599,-9.871923816453698
600,-52.823997120857356
601,-19.402270061494892
602,-26.756024153850205
603,-25.35304866952272
604,-9.464948665971725
605,-20.817693425746683
606,-19.95487419151327
607,-25.285746476726864
608,-24.769940817594183
609,-11.741675246242927
610,-49.59039108536481
611,-20.136690090966002
612,-1628.3209219092173
613,6.993826248951233
614,-25.877773992863794
615,-20.51147796442891
616,-24.433203321770165
617,-21.020424900629962
618,-2085.588225762706
619,-24.371484526629544
620,-210.7361625401452
621,-19.60462154101644
622,-13.563144742312126
623,-19.278112717828677
624,-21.736977445842495
625,-19.437517471754205
626,-10.92145455558806
627,-24.238537568210766
628,-9.151059107590463
629,-21.677121378164028
630,-20.760141618936586
631,-27.850870263792004
632,-1.0657573926580834
633,-21.28256057247801
634,3.2179187969378873
635,-19.469580624742772
636,-28.064814302332273
637,-22.541492062327684
638,-11.135205753633667
639,7.773697420658365
640,-24.077867558686165
641,-19.223815698728085
642,-7.640214522951066
643,-8.750861696165057
644,-21.736975079629932
645,-2858.5159253080724
646,-10.378849145958906
647,-19.393041520087756
648,-19.74227498419401
649,-7.4713231574438765
650,-19.68708410674326
651,-823.807729925752
652,-19.39825015378666
653,-12.439104408554233
654,-68.0089303575882
655,-22.68626473696093
656,-9.538244144616499
657,-19.509024050030224
658,-10.660633251717396
659,-21.758777284503804
660,-8.009675611208959
661,-22.250159166688917
662,7.671115322664781
663,-21.985566535873016
664,-19.40722216999249
665,-28.3713066919465
666,-21.308601445214965
667,-27.09832885041814
668,-8.082301973345619
669,-20.56693181706292
670,-25.47160961670169
671,-23.377878020855483
672,-30.859366390209367
673,-23.060000000000265
674,-27.68386973815428
675,-23.602607052214765
676,-23.95955021041747
677,-26.30008977407931
678,-9.263637480868063
679,-2588.2282165723345
680,-1003.6732870697155
681,-8.949999999999932
682,-7.864016731621813
683,-21.839823209337293
684,-20.46843580242758
685,-20.476260689634568
686,-24.998544792394853
687,-19.93338773019767
688,-21.656210501457974
689,-8.949999999999932
690,-19.193709574818527
691,-20.717642831705856
692,-12.258896307482804
693,-10.71043713868233
694,-10.74340182271646
695,-19.10590781329344
696,7.815918816437588
697,5.2330762409058424
698,-8.964495057827385
699,-20.09628267335855
700,8.387637997381127
701,-7.368085741749127
702,-11.739489841672192
703,-26.42288774573492
704,-2089.0589805052423
705,-24.45772127154119
706,-22.921111144366826
707,-1423.2116671495583
708,-24.468776058388748
709,-21.48769112223186
710,-19.901381920606084
711,-21.879440290405363
712,-19.198542544161214
713,7.540536025167695
714,-26.913433749387274
715,-22.766641077904154
716,-19.175202763431038
717,-21.386313848753165
718,-21.83502883447386
719,-2481.4365268384154
720,-25.461208997587995
721,-27.18731239564628
722,-9.602977682675796
723,-23.007289411643363
724,-21.209760464456235
725,-3197.0753599376403
726,-8.13089527106959
727,-27.016518682093498
728,-10.75267302221636
729,2.9105756614610376
730,-21.874607734834235
731,-7.740214333591737
732,-9.861262142756996
733,-11.240492126558784
734,-26.910681562746227
735,-26.52259662935647
736,-22.86504152666523
737,-22.453970313127208
738,-25.94345178916705
739,-25.351460568635254
740,2.7729147412212596
741,-22.830908932686846
742,-20.44101908833307
743,-1976.9254889015974
744,-7.600494377427847
745,-21.80197391262557
746,-8.550847586358152
747,-8.624363079146864
748,-22.805644608512907
749,-8.726104848080379
750,-26.222850910910893
751,-19.080525006100395
752,-8.647838982591484
753,-22.24444017536193
754,-7.649010133272846
755,-9.060757458990047
756,-19.180200144423925
757,-19.1626745863053
758,7.830176223467454
759,-1587.4987991364383
760,-9.55654201923912
761,-7.495915784984852
762,-7.852939276151609
763,-20.059856888462065
764,-23.53973745287351
765,-20.899572686500278
766,-10.0571386306152
767,-26.346670905005595
768,-19.472103405988957
769,-7.822449526430688
770,-8.825972683280021
771,-22.575245155849956
772,-19.781762387023054
773,-19.305061872224808
774,-21.568368384981667
775,-2771.529549610975
776,-796.1536334914641
777,-26.620663328127705
778,-7.368782050296943
779,-19.17923991253203
780,-16.436574402635102
781,-23.060000000000265
782,-19.416054353249145
783,-19.231491159881937
784,-19.200225320556985
785,-27.455130154070325
786,-19.81072101485767
787,-21.776711330398175
788,-19.701873583032484
789,-24.324694912540195
790,2.178444519868755
791,-26.754790287600038
792,-23.42943407753272
793,-10.952938245040464
794,-22.4207331876324
795,-20.221228745396196
796,-740.3569200952672
797,-0.11790327373647713
798,-11.89357891287204
799,-20.137039473943116
800,-9.842126827555905
801,-7.434717531115698
802,-21.549210617156266
803,-9.811335583769772
804,-19.146687662598858
805,-20.4699303147658
806,-27.87572349717277
807,-22.76992043338742
808,-7.46756824770409
809,-9.731232937974756
810,-19.27665257936561
811,-2.409450681724824
812,3.5012307980909174
813,-25.082578941760573
814,7.223677885290099
815,-19.248335213910305
816,-19.16563085430586
817,-25.73156499282107
818,-7.437171382233778
819,6.8506567614523926
820,-23.687735645322817
821,-20.1954035448154
822,-8.949999999999932
823,-7.432993043690583
824,-24.63990331682524
825,-27.134169516786137
826,-23.9339549762296
827,-23.39861992827862
828,-9.887433557874498
829,-19.120104015760536
830,-57.437041486784565
831,-22.084618772702477
832,-50.46843609614576
833,-27.24246455445411
834,-19.226716205822456
835,5.756165696297482
836,-21.509393264552692
837,-21.79228026573315
838,-7.736206676839668
839,-24.225998374721037
840,-19.192421577115248
841,-19.10129218541937
842,-24.148470070990328
843,-26.79592925800059
844,-21.98733193544207
845,-11.089571929377701
846,-21.839118922074306
847,-21.679481582051288
848,5.378127870617123
849,-24.176892165107475
850,-7.78723423587239
851,-9.234500864764442
852,4.656343682972959
853,-24.31901506756538
854,-19.332027609411107
855,-23.669070147782406
856,-7.517487339781443
857,-9.071691858574372
858,-10.847578205519667
859,-2694.0276355162123
860,-26.85581723152457
861,-19.703775411633433
862,5.409531373114836
863,-22.44000000000017
864,-10.316267524549598
865,-8.949999999999932
866,-20.857148111935683
867,-28.23603567869023
868,-19.965401314244453
869,-8.030474772771612
870,-26.840550491633905
871,-291.03173115807556
872,-7.571696257423145
873,-4.439136488842424
874,-10.204830426517358
875,-477.3757887838351
876,-25.717459434845672
877,-20.517140808254773
878,-27.208889829647617
879,-19.45560524161101
880,-27.078247707142374
881,-19.17265271319069
882,-11.530856031097336
883,-11.277360760695704
884,-19.160468918808853
885,-9.056089889379162
886,-24.415924564952157
887,-21.756450625967695
888,-22.814189208651
889,-3.964644336265984
890,-5.938174747850363
891,-642.7608995994502
892,-10.595287801614859
893,-2856.9317869106562
894,-1469.732950388276
895,-2563.0091311886295
896,-1751.0162746839792
897,5.498572924747313
898,-7.367596458314345
899,-1608.7615945879836
900,-19.34032436590287
901,-19.160514347041474
902,-48.7095890655031
903,-21.215261025196448
904,-21.739345197664683
905,-1693.850705455966
906,-19.85948444960461
907,-564.9006363070973
908,-23.689635836463452
909,-19.833567370851867
910,-23.760626017853674
911,0.14787643904126746
912,-8.949999999999932
913,-19.721755118850144
914,-21.484391333428082
915,-22.844161702417317
916,-19.364121250856854
917,-33.165462530639815
918,-20.161725904513105
919,-19.54404793595468
920,-23.668695188466963
921,-21.405139228210214
922,-19.16253061576163
923,-2012.0803328077288
924,-19.2541914110798
925,-21.016749375962274
926,-12.051770689232935
927,-21.243690321052206
928,-84.40408169628711
929,-19.358091772457538
930,-385.53884214077044
931,-23.060000000000265
932,-26.172379989798884
933,-514.3577617164738
934,-7.367612047940849
935,-19.54198848519954
936,-7.53295095268528
937,-21.078269690689897
938,-8.949999999999932
939,-20.81697196309663
940,-19.985318828720416
941,-23.700713540732437
942,-20.2385051635104
943,-8.649552093838125
944,-8.207754928901387
945,-20.617961164501285
946,-20.38489900932142
947,-2587.5306232323765
948,-19.8477866480082
949,-9.37697444316656
950,-21.5650950074685
951,-21.443671079491615
952,-12.376433885637738
953,-1236.5571414093959
954,-25.959517744496644
955,6.746483755764935
956,-23.060000000000265
957,-22.217781011573265
958,-61.57490456438492
959,-19.360245254081693
960,-1938.536422767404
961,-7.4915880873521274
962,-25.487349973969152
963,-24.87805425276759
964,-2194.3943323823564
965,-19.198726409432478
966,-1.603755002141325
967,-7.4331332498853975
968,-7.459951926852554
969,-19.403427181467944
970,-24.370914080804205
971,-19.51630662844283
972,-23.934725909480754
973,-19.752762218740113
974,-24.105502859730898
975,-20.75096164008624
976,-769.2056066767192
977,-20.64746417685966
978,-48.52374201172953
979,7.597496990627294
980,-18.49335060202257
981,-19.55263590718145
982,-7.506458706509463
983,-2466.694781655093
984,-8.949999999999932
985,-19.180828001513444
986,-9.142978377841665
987,-7.809113966109749
988,-20.27637613589611
989,-9.546665542813326
990,-21.215663544045345
991,-1589.8112449223343
992,7.47730534900364
993,-19.393208819595362
994,-121.17588732944358
995,4.711990170982708
996,-19.476471702611125
997,-26.398322302564985
998,-28.093977631673503
999,1.9684918319080662
1000,-20.757803893255215
1001,-2354.1076542813744
1002,-9.196152333751133
1003,-19.57564922777735
1004,-12.79396101533207
1005,-2521.06272225171
1006,6.4175402317384425
1007,-27.94754492587151
1008,-24.47879282283752
1009,-11.623816318759406
1010,-25.557394951193267
1011,-23.998562224223228
1012,-21.045651017299218
1013,-24.47915176943117
1014,-863.5732737152446
1015,-26.86022999526724
1016,-589.2125414098048
1017,-26.252860522909906
1018,-19.14697896813978
1019,-308.3739965038575
1020,-10.173824069738792
1021,-2126.40674370068
1022,-23.170713657048957
1023,-2309.0223830337295
1024,-197.71370423560822
1025,-23.750818888032853
1026,-19.175445703692013
1027,-9.833354169843762
1028,-20.32392503537953
1029,-8.870233239965824
1030,6.199946249792218
1031,-21.597603700804875
1032,-106.94892412607737
1033,-8.949999999999932
1034,-9.29849120457314
1035,-27.818378940744694
1036,-23.060000000000265
1037,-20.414586932724703
1038,-19.97917678752481
1039,-52.326315739072264
1040,-12.011678884844038
1041,-19.719495883115506
1042,-9.812009181279073
1043,-48.78639035333581
1044,-26.625922516340758
1045,-22.73138258570981
1046,-21.63778822284703
1047,-19.122506478721977
1048,-20.32935683369779
1049,-27.626836512653924
1050,-21.91241504254048
1051,-10.527117809028947
1052,-20.04113358953855
1053,-19.966765549087764
1054,-12.127475394136724
1055,-21.454413459191642
1056,-8.663359345720426
1057,-22.787617622503554
1058,-19.714237611010695
1059,-21.44353978894124
1060,-23.060000000000265
1061,-27.048149217475604
1062,-22.00520994706762
1063,-3.0937192531536066
1064,-21.200698695165382
1065,-12.232083014845408
1066,-22.343696121628128
1067,6.421249048527143
1068,-411.19288031048006
1069,-22.129768236415963
1070,-19.9215817572362
1071,-19.16442277725145
1072,-175.80175939636771
1073,-21.02040771293534
1074,-22.6775919538917
1075,-482.14439872303427
1076,-8.152413459506498
1077,-20.70558780925352
1078,-19.541637064704133
1079,-1340.1199945984795
1080,-8.755294943301571
1081,4.572747771749009
1082,-1076.8075049550253
1083,7.803100553168402
1084,-7.7672429172319575
1085,-23.060000000000265
1086,7.068909516261153
1087,-8.752296423817182
1088,-39.15739773601626
1089,-21.783547394510084
1090,-20.636407662030265
1091,-20.80825777635146
1092,-19.748538743498294
1093,-2485.6035181755055
1094,-19.157565544442367
1095,-20.328975195386285
1096,1.0563870073556405
1097,-22.095687334199454
1098,-10.82418036140735
1099,-20.203701060642732
1100,-19.348098169190585
1101,-22.13694688367525
1102,-26.06470941406235
1103,-27.201677321358325
1104,-25.491511190550035
1105,-1118.7253955878834
1106,-19.72501837767876
1107,-24.941600970168956
1108,-23.287375293134943
1109,-19.160171726243053
1110,-23.060000000000265
1111,-20.99286155449482
1112,-12.121944107150401
1113,-9.406084378218416
1114,-7.391738833023773
1115,-23.15010679933807
1116,-21.79377828215067
1117,-5.407634272787387
1118,-26.224563297873942
1119,-19.716644208997774
1120,-22.394767198981654
1121,-20.796002087027805
1122,-26.6467846480719
1123,-7.373649784722041
1124,-19.14186108342037
1125,-19.355379202934618
1126,-20.47393886721128
1127,-21.900164304899295
1128,3.7243327874411687
1129,-7.5477945575770775
1130,-23.211150117481033
1131,-15.044189373291161
1132,-7.6867119816355185
1133,-9.107555802095767
1134,-22.3264872716815
1135,-21.347935509898914
1136,-21.63291622777562
1137,-26.64939878991619
1138,4.1439028995255685
1139,-10.893876085691819
1140,-1005.6088516764252
1141,-9.228992835224936
1142,-20.791737885508542
1143,-7.642488338145103
1144,-20.092924801223205
1145,-1.0330792693324646
1146,-23.157949175304623
1147,-22.22087306521194
1148,-20.03717434740881
1149,-27.501000100204287
1150,-27.414442133340216
1151,-25.178412643713074
1152,2.5936359054910936
1153,-55.112922698506225
1154,-24.365976547128056
1155,7.814414427689691
1156,-20.35581855785734
1157,-24.173853056523583
1158,-22.125714953463536
1159,-21.100117645485685
1160,-16.866661167152778
1161,-21.772151159928995
1162,-11.974142810694417
1163,-1559.683857457547
1164,-28.071932721852804
1165,-7.384246275938221
1166,-28.06455682468819
1167,-186.16631396983743
1168,-21.062852672306636
1169,-7.93997673833244
1170,-24.77136302812086
1171,-19.652568860296462
1172,-23.060000000000265
1173,-27.768647280356603
1174,-21.561666077510623
1175,-50.909327954914566
1176,-23.060000000000265
1177,-19.160990162479308
1178,-19.252986993063136
1179,-9.062888124376688
1180,-19.356875313524206
1181,-24.59564725715144
1182,7.123516324063303
1183,-1612.861216296898
1184,-3.906764776163408
1185,-2089.021279901151
1186,7.782200463742168
1187,-9.614521684520035
1188,-21.277976059394494
1189,-7.683247708102531
1190,-9.403985587154867
1191,-25.88643031175817
1192,-20.80163326253026
1193,-19.77619306250759
1194,-20.328901049264186
1195,-20.6899551908237
1196,-19.443876968051534
1197,-23.472383924346026
1198,-2811.3501058819215
1199,-9.974234483177494
1200,-2.294224092057201
1201,-24.95219814269241
1202,-19.653389033793147
1203,-23.11225796162873
1204,-2149.8138003469135
1205,-9.202411457857107
1206,-7.794357081605412
1207,-23.060000000000265
1208,-16.447702014942166
1209,-19.465084540375198
1210,-19.08460751472593
1211,3.82836749918006
1212,-50.569375659077174
1213,7.604657896459537
1214,-8.68517460071914
1215,-23.11559102749046
1216,-26.102775789996684
1217,-11.022391199916989
1218,-272.67754740484617
1219,-19.170165093616983
1220,-21.14624496123692
1221,-20.269388147161525
1222,-11.02885522567012
1223,-22.299179173180192
1224,-9.549529671554897
1225,-19.32765007556803
1226,-23.060000000000265
1227,-23.573506930395055
1228,-1528.7792774635366
1229,-20.326918506593426
1230,-20.72238534718711
1231,-21.75686463767848
1232,-20.54348676968645
1233,-19.111449222631258
1234,-18.359182713805556
1235,-9.052642262761534
1236,5.355435298933466
1237,-1162.6265000316823
1238,-9.177018307598974
1239,-19.14748540340361
1240,-42.76033263626729
1241,-19.88102537098393
1242,-17.06185005338371
1243,-1546.9191018497172
1244,-21.490094515757523
1245,-7.642642557273817
1246,-19.18345805782054
