episode,total_reward
313,15.001445558302883
314,19.36337354525591
315,19.716208409470518
316,19.44084775848193
317,19.76449800891887
318,19.45276823690198
319,16.142191999546945
320,19.23292111983155
321,19.378410800669876
322,19.22850819124804
323,15.78932313329108
324,19.645517267531183
325,19.75345287619348
326,19.347403039038053
327,4.222705815021219
328,19.355552561967258
329,19.38071722413376
330,2.9061674191931752
331,19.63987422575934
332,-16.78868104299004
333,19.280029190050236
334,19.975793888096227
335,19.713836733875365
336,19.44824585262369
337,19.75771627055155
338,19.430289731549426
339,19.749233714641825
340,19.35626243251613
341,19.712253522330386
342,19.300009771377358
343,19.18963038196951
344,19.30592942358429
345,19.6528203550875
346,19.293006375861772
347,19.712535336173524
348,19.446770264298504
349,-31.34771844389234
350,19.834850285059566
351,19.337752777611144
352,19.334240983271453
353,19.44919902201974
354,19.30190929779248
355,19.4710353011199
356,19.750746686963087
357,19.684594811043418
358,19.446040682965492
359,19.435462057516766
360,16.041528968858465
361,19.3288223029983
362,16.38043811788325
363,19.837831263623123
364,19.464549033420752
365,19.451948467834985
366,19.48575650231329
367,19.880493483651485
368,19.267443489432512
369,19.368228262011023
370,19.310071152907007
371,19.443084392850253
372,19.340561305152114
373,19.729594343787447
374,19.47523153965126
375,19.636264835706136
376,19.46512565807432
377,16.002799275348494
378,19.653703937986407
379,19.640370643377615
380,19.7194637092702
381,19.464765069363455
382,19.708310131866885
383,19.34950966056625
384,19.699648301679108
385,19.654187270369825
386,15.898797184907377
387,19.354135456410646
388,-36.65586556582201
389,19.84096669589693
390,19.436198732755003
391,19.435476835943227
392,19.712253522330386
393,-39.807911865664366
394,19.368816917915346
395,19.263272296402448
396,-25.102163894066486
397,19.387964409382302
398,19.380497999492412
399,19.663239918756876
400,19.359937503364016
401,19.392735720997393
402,19.364136893000744
403,19.754414646198377
404,19.46962147992686
405,19.32240780216832
406,-20.921213764670505
407,19.369141615249443
408,19.945804976707063
409,16.986261870762977
410,19.274292436130494
411,19.952984498716248
412,19.295821671552545
413,19.246749156039954
414,19.430305418736985
415,19.411881621925495
416,5.285022605407238
417,1.094210348833169
418,15.891108763290982
419,19.43448513551749
420,19.402477426905566
421,19.444433164462335
422,19.672783843301374
423,19.44661738911011
424,19.827459753661714
425,19.641143528932567
426,19.678162020713827
427,2.548666059541813
428,19.330115165866648
429,-45.257139232925766
430,19.434827171454536
431,19.39814100196168
432,19.684712612116368
433,19.440622664654025
434,-20.677026723692673
435,19.41891862051481
436,19.724173704241537
437,18.786556964911007
438,-16.309795128032754
439,19.36685908329128
440,19.257798515252734
441,19.334387068195433
442,19.33140557029843
443,19.389290106798157
444,19.702212312129916
445,19.409907382064446
446,19.28920878922348
447,19.468424661431932
448,19.32044677364638
449,19.407208085578347
450,19.46426853216134
451,19.425526892049515
452,19.452864993604805
453,19.464167212077186
454,19.540780802844598
455,19.34258485039681
456,-21.00739851289253
457,20.067587568288992
458,19.94100786460688
459,7.247912860365592
460,19.96315848368996
461,19.319761529473556
462,19.740806881101214
463,19.460575786796227
464,19.58399471436061
465,19.959896565667698
466,19.300469053137782
467,-38.07849423436852
468,19.92174767472463
469,19.02069898709503
470,19.732565035244033
471,19.665539391499184
472,19.73028752702173
473,16.2451661218197
474,19.383673803649092
475,19.320730806202796
476,-30.331112142206777
477,19.388004203562456
478,19.700644326358713
479,19.39687566156469
480,19.720631973866332
481,19.36624512857465
482,-35.95127946522266
483,19.42161661329472
484,19.300071519723012
485,-23.290926131415937
486,19.452314419794966
487,-11.206223026594373
488,19.663512631599083
489,7.031949605570473
490,19.41004554772394
491,19.7415998003325
492,18.997735428061034
493,19.298254182027407
494,19.741825416739218
495,19.372365186065238
496,19.43245556052509
497,19.95333292087211
498,19.381315193573293
499,19.748936421326498
500,19.221988688395285
501,19.720924818014467
502,19.442711182491955
503,19.47970512246272
504,19.455155150311214
505,19.38023941523293
506,19.73021944891854
507,-19.97893976044594
508,19.412651107079434
509,19.982345960507423
510,19.446030791761743
511,19.726798318722544
512,19.691071619890813
513,19.451032911293353
514,19.35454516292346
515,19.357065645531858
516,19.4496698350592
517,19.744528470220274
518,16.49894089565795
519,19.893411583927744
520,19.375627760587207
521,19.455089059190016
522,19.736779072537924
523,19.423747158873354
524,19.767165387521104
525,19.636936155502433
526,19.280208552897562
527,19.2396448248406
528,19.4228560348431
529,19.730881253370384
530,19.33331855164102
531,19.407898652314557
532,19.445957903451056
533,-35.09617899540678
534,19.206843580150267
535,19.287421866776047
536,19.425149371862876
537,19.307777558989276
538,19.237317717284597
539,19.765303117580906
540,19.912481080405193
541,19.402787707084656
542,-4.170500782745425
543,19.391702001366788
544,19.482431620198206
545,19.52646874529737
546,19.314866234190887
547,19.367443945756268
548,19.75080255687163
549,19.61391238502454
550,-9.385024513416475
551,19.730078400721027
552,-29.029003331982423
553,19.38238792006932
554,19.429053394635737
555,19.59417357258455
556,19.750612060879376
557,19.715497160140714
558,19.724094039822603
559,19.294195603355007
560,19.712877775502463
561,19.340958602043827
562,16.01410212302862
563,19.337229750758183
564,19.37372574569701
565,19.403272318403644
566,-6.535849542826938
567,19.4172428357734
568,19.366899774036867
569,19.75023647312458
570,19.72541837836151
571,19.325785509569673
572,19.428249648249
573,19.366585011343663
574,19.40500615032923
575,19.926265263797568
576,19.703259577215455
577,19.466595180642692
578,15.753175868483812
579,19.716990482627775
580,-18.140697905240025
581,19.37060880143125
582,19.29761814602568
583,19.710865877322973
584,19.41418359052949
585,19.700996893613052
586,19.61074292681277
587,19.376161135363304
588,19.301869974979056
589,19.23292111983155
590,19.399093148565683
591,-7.900202568304994
592,19.42975977445942
593,19.70489890165375
594,19.405868584637524
595,-12.174380152471986
596,19.365284744766527
597,19.367003155568703
598,19.48377524698546
599,19.70703603025132
600,18.770229846322565
601,19.462807579227423
602,19.310935631563275
603,19.366073800146992
604,19.736785127124378
605,19.359356517769292
606,19.443071348222652
607,19.349632486833883
608,19.349469971518683
609,19.673839439080616
610,18.954046907820015
611,19.447965117692036
612,-12.584045040279108
613,19.97280607852727
614,19.216748170568174
615,19.385400070079797
616,19.374200477624278
617,16.005645920790396
618,-21.472134348810982
619,19.283546756279815
620,15.7092740944429
621,19.4448887765894
622,19.46654948088888
623,19.453863210470416
624,15.796282864350292
625,19.444178668032762
626,19.611419117383214
627,19.35985824913572
628,19.720328950566742
629,19.36431601606979
630,19.475998561601138
631,19.29940216592105
632,19.808533060641814
633,19.4063565912142
634,19.894206584433732
635,19.326456207730047
636,19.296884109063505
637,19.382811755898203
638,19.67911417383648
639,19.98532215690814
640,19.39075805202684
641,19.39981083887452
642,19.723435218301173
643,19.634077044899893
644,19.398584333026044
645,-36.65052601076076
646,19.72403957738114
647,19.456587828576225
648,19.419003500411307
649,19.71480763098513
650,19.454349973223366
651,3.746364142057592
652,19.449754198889202
653,19.5816488898374
654,14.817387847772086
655,19.422702766804115
656,19.713627310217383
657,19.448041306885084
658,19.691982809692394
659,19.39287609961962
660,19.727694872380376
661,19.372084889285066
662,19.98941410937063
663,19.3457847852694
664,19.42472335197547
665,19.605168812312762
666,19.414948162663897
667,19.23288896904716
668,19.754309817823003
669,19.452166458680793
670,19.382717040052366
671,19.40454976088098
672,19.241756928955947
673,19.23292111983155
674,19.292276819324158
675,19.34635712343095
676,19.273862089025727
677,19.242322728520822
678,19.74844290318778
679,-31.644883193307756
680,0.06035660842352719
681,19.712253522330386
682,19.648661453768646
683,19.396551310037697
684,19.43939765283568
685,19.356184272631978
686,19.319604429286812
687,19.43891130228164
688,19.409354161565993
689,19.712253522330386
690,19.487040563827485
691,19.334091305866572
692,19.58896861411337
693,19.693535754810902
694,19.668494089545327
695,19.303869323120622
696,19.99038031430762
697,19.844018214958357
698,19.72494427115955
699,19.40528280027346
700,16.437453390130273
701,19.755938060485093
702,19.63612539658442
703,19.30637933566538
704,-21.724828062437382
705,19.344694970027952
706,19.368146203552104
707,-8.044263638775444
708,19.355138894673455
709,19.4165252102148
710,19.442179179114895
711,19.405344788392604
712,19.48240144403561
713,19.98065892899833
714,19.30663865301342
715,19.380706228640648
716,19.482478134189144
717,19.418628902877067
718,19.423962872670216
719,-29.58044374136132
720,19.35445143092879
721,19.26123374466762
722,19.69172489481099
723,19.313016715734122
724,19.314748310056665
725,-43.522853140592034
726,19.752933976918257
727,19.234602314346873
728,16.046802290043274
729,19.888059721724197
730,19.43309951690778
731,19.74494717078118
732,19.703348173967946
733,19.577942004553798
734,19.29648900011762
735,19.343362714085817
736,19.40248778893365
737,19.41556006050847
738,19.311277652847537
739,19.337568054526287
740,19.88680767723246
741,19.237559955031927
742,19.43835140987913
743,-19.26509110928169
744,19.74564218805446
745,19.495081216404873
746,19.712460244390197
747,19.657360946912036
748,19.403916218827657
749,19.72279625707903
750,19.247942339897897
751,19.33035115316282
752,19.734902543644704
753,19.33558185787515
754,19.755291608532954
755,19.71907439389564
756,19.466455447788825
757,19.466366574170344
758,19.986451732964323
759,-11.620427124476059
760,19.586999926942553
761,19.753633353916804
762,19.644634601112685
763,19.41334501871901
764,19.34936110660307
765,19.389399973015365
766,19.592739651233064
767,19.317303070492926
768,19.478071741431236
769,19.70401968422631
770,19.727672465855846
771,19.329256158248533
772,19.640836475879006
773,19.469641376863194
774,19.438934863826468
775,-34.983575991820366
776,4.084120422936203
777,19.30236877937061
778,19.755878898166863
779,19.44842283315823
780,19.502109091259058
781,19.2330902559627
782,19.465653510934757
783,19.455101591761746
784,19.449700467460765
785,19.28545485809674
786,19.43528909677662
787,19.436924835046106
788,19.44375801269514
789,19.33253825604245
790,19.785078359870884
791,19.323156417795268
792,19.357404237016617
793,19.674931115787196
794,19.3972295177553
795,19.835724611271672
796,5.291306128568345
797,19.827490143020245
798,19.671969009326304
799,15.967800599151646
800,19.705253136771653
801,19.740421393765494
802,19.374049802809832
803,19.716177790539916
804,19.45284686534201
805,19.452749709939336
806,19.32181587255466
807,19.37814782387073
808,19.741067595585836
809,19.71083614925748
810,19.365432027493103
811,19.781659194860477
812,19.839696354913777
813,19.268298134283462
814,19.974321766200777
815,15.927929686421272
816,19.44885632962725
817,19.3201001161899
818,19.75549167417486
819,19.969855719665475
820,19.231522711313534
821,19.410392073970243
822,19.715402569525853
823,19.752941296688075
824,19.36566766925928
825,19.29195905292548
826,19.351473453937206
827,19.301711357256956
828,19.726177083350382
829,19.406905930028948
830,18.822594420991756
831,19.429148819532337
832,18.867213101361198
833,19.277618446600485
834,19.44738305490554
835,19.944971522420925
836,19.386050969911306
837,19.410214114592442
838,19.7336038186602
839,19.330489665925057
840,19.406943600656746
841,19.366601447756917
842,19.535784352756735
843,19.320082305625895
844,19.39212283752691
845,19.67931012066302
846,19.40459605519597
847,19.412549747604018
848,19.937410765907316
849,19.165399552591133
850,19.61309431774521
851,19.721782750650398
852,19.922975082154434
853,19.315096574828296
854,19.44515874065018
855,19.35712833435011
856,19.752639836433566
857,19.654062731702826
858,19.66852750108812
859,-33.481654147136176
860,19.263813295338906
861,19.444746939158833
862,19.938038835957272
863,15.828624377083425
864,19.698505978090335
865,19.712253522330386
866,19.4179914826277
867,19.529530768489195
868,19.415380106840864
869,19.647367649855354
870,19.3436446333791
871,14.315878618698026
872,19.66136178924831
873,19.741065478718127
874,19.722966645616694
875,10.631386389229444
876,19.311219378604676
877,19.40545995795876
878,19.27698835822483
879,19.286986425176373
880,19.302294043424304
881,19.45113424599932
882,19.67112625762892
883,19.682365105108097
884,19.466576997227534
885,19.72360215623725
886,19.384223571003247
887,19.379368752497086
888,19.312540488907494
889,19.756083235177258
890,19.62142105130988
891,7.027825677168494
892,19.69383674042355
893,-36.5774915853312
894,-9.08701558109695
895,-31.01485730305523
896,-14.545674097241712
897,19.86600629045241
898,19.73043071150485
899,-12.084786610554001
900,19.464373750191978
901,19.42935343028833
902,18.967659820273617
903,19.39155986087473
904,19.36317429021841
905,-13.395828892257871
906,19.35861904935591
907,8.694013709627939
908,19.31579809618908
909,19.45438561568121
910,19.396882979945087
911,19.787852434888542
912,19.713939272688158
913,19.46890774436241
914,19.294858743913032
915,19.346740487074783
916,19.395895196395056
917,19.428629640700102
918,19.429807429900418
919,19.447417740310534
920,19.362437003017696
921,15.82828734170856
922,19.377896907553428
923,-19.70589494427086
924,19.463957799514766
925,19.421759045579513
926,19.63073952543897
927,19.416212688723505
928,18.502962843761196
929,19.479793398524574
930,12.43436423263665
931,19.23601251775495
932,19.33415394712677
933,9.944576760837363
934,19.719543033511243
935,19.293820818347477
936,19.725924656387058
937,15.754129433265975
938,19.712253522330386
939,19.420623715970528
940,19.407723528013985
941,19.385716903713302
942,19.4325686905856
943,19.737122716859098
944,19.738435424091985
945,19.428576657107335
946,19.36479148228521
947,-31.658218241157876
948,19.45458625615943
949,19.714673432809114
950,19.411186817129035
951,19.337390842403614
952,19.58231953078222
953,-4.692300337359551
954,19.498251477975735
955,19.964777883610275
956,19.23292111983155
957,19.314293013747488
958,19.154827040531146
959,19.450337533980978
960,-18.69768726803071
961,19.740546711164505
962,19.291624627779676
963,19.33934269674691
964,-23.34923409849162
965,19.43038716483195
966,19.797773108452148
967,19.73349848703161
968,19.727694841552896
969,19.4500935389853
970,19.22275467065689
971,19.44785697948921
972,19.35552581787713
973,19.4426892081871
974,19.22773883638407
975,19.45440435400712
976,4.914151956184563
977,19.4182425841709
978,18.99576762192021
979,19.98179814830752
980,19.45998119645452
981,19.450583805274686
982,19.752802888639593
983,-28.877831847158838
984,19.712915756841248
985,19.27720609336321
986,19.647173689038357
987,19.737159383276428
988,19.446604729438256
989,19.64356432986586
990,19.44563172725402
991,-11.20677423513698
992,19.979481349042487
993,16.007753103104243
994,17.70417950911514
995,19.924088011914627
996,19.457227863075055
997,19.337347230025124
998,19.20427049410364
999,19.869218045133138
1000,19.425659389262094
1001,-27.102596859362222
1002,19.72129318755021
1003,19.417596361646822
1004,19.573968988188334
1005,-30.24342691468481
1006,19.958199013129743
1007,19.32045378950385
1008,19.365389001426443
1009,19.66189745292405
1010,19.29552909896664
1011,19.35908171600525
1012,19.440543806422887
1013,19.365381998886594
1014,3.184650310171243
1015,19.318822607893793
1016,8.377897813764353
1017,19.15275916086886
1018,19.42828717143351
1019,14.143649009321823
1020,19.697241820917
1021,-22.446551202767864
1022,19.38191986012665
1023,-25.690527291310985
1024,16.38129269821521
1025,19.386162266754134
1026,19.234383876926735
1027,19.704865381727625
1028,19.372643226048172
1029,19.70570301588654
1030,19.955519488245912
1031,19.43837855525807
1032,17.772803274748785
1033,19.712253522330386
1034,19.71012509662914
1035,19.26519740287901
1036,19.234027425375565
1037,19.423304340690393
1038,19.431845710307176
1039,18.772358244516713
1040,19.655279419469895
1041,19.474373527965533
1042,19.68743661668466
1043,18.9892771571473
1044,19.30165599988559
1045,15.949878318696905
1046,19.39816857439056
1047,19.407178069957304
1048,19.428438142877017
1049,19.27151731337248
1050,19.378466775600835
1051,19.703617404213652
1052,19.439501420826545
1053,19.441155744973756
1054,19.587298700612237
1055,19.41721557303321
1056,19.70160677377597
1057,19.415616555520877
1058,19.47357585193835
1059,19.42429178574754
1060,19.23533480662362
1061,19.31514051151674
1062,19.401349708357984
1063,19.767973823431902
1064,19.42896135983431
1065,19.66223527277493
1066,19.35202783739512
1067,19.867417868747378
1068,11.758739674773443
1069,19.25013464835659
1070,19.39318930255979
1071,19.466599580138627
1072,16.41554049393822
1073,19.420004911058555
1074,19.363980328400018
1075,10.296316946622229
1076,19.74399910122127
1077,19.447738108221724
1078,19.351635422570155
1079,-6.484326315752295
1080,19.723343554883915
1081,19.908785101417593
1082,-1.3797814431897812
1083,19.985910219558342
1084,19.743520699695118
1085,19.23292111983155
1086,19.9712263988202
1087,19.692416537880316
1088,19.57280362218346
1089,19.39766378528945
1090,19.43288376956665
1091,19.430662042427322
1092,19.45302758940609
1093,-29.498829598293348
1094,19.452235409398014
1095,19.467985977088787
1096,19.850975948642088
1097,19.391555985311783
1098,19.68539637791316
1099,19.447978964333387
1100,19.425675773260892
1101,19.2737987618109
1102,19.28158123828291
1103,19.29021894079972
1104,19.259556601038852
1105,-2.1063413485660174
1106,19.44554128948245
1107,19.33654006116739
1108,19.376227172380226
1109,19.448898990149683
1110,19.23783060821043
1111,19.44205031645386
1112,19.68687793196227
1113,19.643957809954088
1114,19.729507265804052
1115,19.363302524462867
1116,19.37771823989292
1117,16.286592078128756
1118,19.276341587064845
1119,19.438342502969324
1120,19.412275212796676
1121,19.211333081984115
1122,19.29711160676246
1123,19.742052195759864
1124,19.33805335292889
1125,15.964895345459063
1126,19.397059223521644
1127,19.404958717111914
1128,19.904334864243797
1129,19.74479129969825
1130,19.305252187072504
1131,19.52898150161618
1132,19.737682438875552
1133,16.187296988732257
1134,19.333818404695194
1135,19.41942574787677
1136,19.420643459855004
1137,19.293161556076257
1138,19.912726266485485
1139,19.67827628243112
1140,0.010455188210006128
1141,19.71155313308205
1142,19.322790440074456
1143,19.750512387938606
1144,19.439887686122162
1145,19.719575198946387
1146,19.280070188447247
1147,19.359847604689218
1148,19.350909368293372
1149,19.21788132359194
1150,19.29495667475541
1151,19.873440820204834
1152,19.88493308785884
1153,19.177940930872737
1154,19.27454705144072
1155,19.986453531847637
1156,19.41095131232449
1157,19.34740524055258
1158,19.395473490839112
1159,19.42472444875895
1160,19.4014581813235
1161,19.392793330830205
1162,19.632346478416743
1163,-10.618025444047174
1164,19.272959988098727
1165,19.75070147706576
1166,19.295294470257765
1167,16.26862607896993
1168,19.419732693678142
1169,19.716727329694827
1170,19.302832591846013
1171,19.474680287654472
1172,19.23292111983155
1173,19.22036700507093
1174,19.35052961562863
1175,18.97546091536353
1176,19.23292111983155
1177,19.450017651903742
1178,19.4478752394065
1179,19.705496957891267
1180,19.461594036758306
1181,19.27900667685222
1182,19.97231853497624
1183,-11.833650728427926
1184,19.773684228260915
1185,-21.35170827497562
1186,19.985685287886014
1187,19.692801733410334
1188,19.313873280836674
1189,19.74767215378678
1190,19.71412605183756
1191,19.337887440016644
1192,19.425236595181545
1193,19.437248701437532
1194,19.33515421787926
1195,19.426975391042927
1196,19.44286512782122
1197,19.356498217023052
1198,-35.97368966575048
1199,19.666513055267956
1200,19.690646020108
1201,19.34479571178238
1202,19.4009869793123
1203,19.310736757644946
1204,-22.57603675327085
1205,19.608987569050797
1206,19.728930822837135
1207,19.23292111983155
1208,19.500894168196133
1209,19.480096840351397
1210,19.37818610852867
1211,19.90960151185667
1212,19.037183746566953
1213,19.982979867990956
1214,19.72275604386064
1215,19.355648368723415
1216,19.25024087215874
1217,19.686999673565538
1218,14.803605611102155
1219,19.448785103375084
1220,19.423659535421393
1221,19.445687779650118
1222,19.664793351545676
1223,19.38479157063813
1224,19.709428959261736
1225,19.28490833632467
1226,19.139682684171
1227,19.37062347826428
1228,-10.348131059214523
1229,19.378699013945145
1230,19.41860795052366
1231,19.287646158883124
1232,19.27778578478206
1233,19.328124921759425
1234,19.46266455421886
1235,19.719299648361627
1236,19.94056794914216
1237,-3.17711745324719
1238,19.718727115217817
1239,19.405531637751665
1240,19.444820498401885
1241,19.440004299301258
1242,19.4886112074273
1243,-10.348630620367885
1244,19.390818357897153
1245,19.75118634101744
1246,19.465720962244124
1247,19.40207081587571
1248,19.730680914202814
1249,19.399578857708924
1250,19.32338917975185
1251,19.334675813516256
1252,19.417166715841553
1253,19.62440623612239
1254,19.742413097830656
1255,19.397554636672176
1256,19.698339119530715
1257,19.289688294022383
1258,18.581576363461863
1259,19.42340026526736
1260,18.973520484753625
1261,19.30088988693126
1262,19.402177647477764
1263,19.450499689187716
1264,19.468827889746294
1265,19.43725997646893
1266,19.336549299888976
1267,19.375051851407353
1268,19.484407334199837
1269,19.34396589921861
1270,19.47811209134675
1271,19.759620395338274
1272,19.685713449094813
1273,19.29759066144821
1274,19.446385958660585
1275,19.59359242434371
1276,19.44225481315014
1277,19.736304897764846
1278,17.934040891352755
1279,19.33903857665964
1280,19.300215173281906
1281,19.74800389842082
1282,19.738149700520136
1283,19.33758976208838
1284,19.588718883409754
1285,19.351323391423023
1286,7.6577532000696955
1287,19.759674407994044
1288,19.715892342147278
1289,15.82676644585808
1290,19.424027584844247
1291,19.296878097920477
1292,19.23292111983155
1293,19.38205376535539
1294,19.369515622425467
1295,19.45423623250879
1296,19.432358053895456
1297,19.32415821449935
1298,19.37254982679133
1299,19.333098142256105
1300,19.406033873873838
1301,11.035812887621153
1302,19.372951209504095
1303,19.297580289156382
1304,19.265928352498065
1305,19.34046598432402
1306,19.319950739057425
1307,19.34070016748138
1308,19.35852552572763
1309,19.91013399243257
1310,19.410163425906013
1311,19.418277144429013
1312,19.40521939388292
1313,19.730634169960332
1314,19.729328744302748
1315,19.352505615801746
1316,19.4300752436565
1317,19.735981862612213
1318,-16.682800814980233
1319,19.35893077967002
1320,19.29386114523355
1321,19.167456409443012
1322,19.316391963397745
1323,19.416000455895514
1324,19.392256789606463
1325,19.482772306929284
1326,19.75228652695097
1327,19.392622752510455
1328,-11.306227998480555
1329,19.62505725501186
1330,19.42285013281606
1331,19.48276099902146
1332,19.68132941989316
1333,19.36319607336538
1334,19.72654171430281
1335,19.339237636092832
1336,19.685375440510605
1337,19.295651848388246
1338,19.448041547317832
1339,19.29962078614223
1340,19.62773947407443
1341,19.332745012269392
1342,19.24816680138428
1343,19.27558920901032
1344,19.448764528316087
1345,5.814404860062865
1346,19.305568218269023
1347,19.3944024983972
1348,19.526889931098005
1349,19.604449215808394
1350,19.445181516355845
1351,19.3926693556638
1352,19.752253296134683
1353,7.499062301524885
